pair_ID	entailment_judgment	relatedness_score
6724	NEUTRAL	4.277463978
6726	CONTRADICTION	4.461327851
6727	ENTAILMENT	4.017178151
6730	ENTAILMENT	4.32193351
6732	CONTRADICTION	4.197501466
6734	NEUTRAL	4.366263922
6737	CONTRADICTION	4.246857753
6739	NEUTRAL	4.193465974
6741	NEUTRAL	4.048908191
6743	NEUTRAL	4.195136956
6744	NEUTRAL	4.181656357
6749	NEUTRAL	3.591958231
6751	NEUTRAL	4.082987483
6753	NEUTRAL	4.146154842
6755	NEUTRAL	4.503365641
6759	NEUTRAL	2.150501219
6763	NEUTRAL	4.267224495
6767	NEUTRAL	4.228425751
6774	NEUTRAL	4.599258337
6776	NEUTRAL	4.345731686
6779	NEUTRAL	3.377510372
6780	NEUTRAL	3.472029977
6782	NEUTRAL	3.797119237
6783	NEUTRAL	4.283471963
6785	NEUTRAL	4.493604541
6786	CONTRADICTION	4.044376214
6787	NEUTRAL	4.110414395
6788	NEUTRAL	3.833441503
6790	NEUTRAL	3.138970971
6792	NEUTRAL	3.900262164
6793	NEUTRAL	4.088492259
6794	NEUTRAL	3.463193322
6795	NEUTRAL	3.86507328
6796	NEUTRAL	2.145376822
6797	NEUTRAL	2.994027248
6798	NEUTRAL	3.126146404
6801	ENTAILMENT	4.173701221
6803	NEUTRAL	3.972197912
6806	ENTAILMENT	3.468006381
6807	ENTAILMENT	3.297955649
6808	ENTAILMENT	3.340145229
6809	CONTRADICTION	3.454051018
6811	ENTAILMENT	3.645333978
6815	NEUTRAL	4.575567991
6817	NEUTRAL	4.197360795
6818	NEUTRAL	4.321180508
6820	NEUTRAL	4.280297045
6821	NEUTRAL	4.262561415
6823	NEUTRAL	3.745591604
6826	NEUTRAL	4.451432286
6827	NEUTRAL	4.405021033
6828	NEUTRAL	4.12343678
6829	NEUTRAL	4.058859868
6831	NEUTRAL	4.392072604
6832	NEUTRAL	4.28382726
6835	CONTRADICTION	4.236049639
6836	NEUTRAL	3.530193183
6837	NEUTRAL	3.324569825
6838	NEUTRAL	3.557507351
6839	NEUTRAL	3.478423772
6841	NEUTRAL	4.041395236
6842	NEUTRAL	3.308398899
6844	NEUTRAL	4.015393391
6846	NEUTRAL	3.862972011
6848	NEUTRAL	4.038696634
6850	NEUTRAL	3.452990816
6852	NEUTRAL	4.418872703
6853	NEUTRAL	3.756652356
6854	NEUTRAL	4.258671508
6856	NEUTRAL	4.420901568
6858	NEUTRAL	4.161591127
6859	NEUTRAL	3.667086222
6860	NEUTRAL	4.098838022
6861	NEUTRAL	4.443278556
6864	CONTRADICTION	4.305993759
6867	NEUTRAL	4.293018178
6871	NEUTRAL	4.173304292
6872	NEUTRAL	4.506326708
6873	NEUTRAL	4.46627253
6874	NEUTRAL	4.399187336
6876	NEUTRAL	4.416683774
6878	NEUTRAL	4.396185671
6881	NEUTRAL	3.997626472
6882	NEUTRAL	4.243639393
6883	ENTAILMENT	4.387269888
6886	NEUTRAL	4.186476915
6888	NEUTRAL	4.583479685
6889	NEUTRAL	4.602338353
6891	NEUTRAL	4.491653252
6892	NEUTRAL	3.021878758
6893	NEUTRAL	2.952960707
6895	NEUTRAL	3.110242467
6898	CONTRADICTION	4.333882764
6900	CONTRADICTION	4.223556579
6904	CONTRADICTION	4.027359453
6906	NEUTRAL	4.061060693
6908	NEUTRAL	4.482805477
6909	NEUTRAL	4.394144135
6910	NEUTRAL	3.629026518
6911	NEUTRAL	3.899637162
6915	NEUTRAL	4.261032914
6916	NEUTRAL	4.065500612
6917	ENTAILMENT	4.121283276
6925	NEUTRAL	4.057040717
6926	NEUTRAL	4.577334133
6928	NEUTRAL	4.428774991
6929	CONTRADICTION	4.241191361
6930	NEUTRAL	3.366904472
6933	NEUTRAL	2.827006755
6935	ENTAILMENT	4.487451748
6936	ENTAILMENT	4.387180935
6937	NEUTRAL	4.09974902
6938	NEUTRAL	4.349203977
6939	NEUTRAL	4.339354958
6941	NEUTRAL	2.873630824
6943	NEUTRAL	3.17474775
6944	NEUTRAL	3.034059187
6949	NEUTRAL	4.165236153
6951	NEUTRAL	4.153996718
6952	NEUTRAL	4.204922363
6953	NEUTRAL	4.246515386
6954	NEUTRAL	4.194446532
6956	NEUTRAL	4.202215745
6959	NEUTRAL	4.307872903
6960	NEUTRAL	3.537757854
6962	NEUTRAL	4.013467444
6963	NEUTRAL	4.316399255
6965	NEUTRAL	3.408304589
6967	NEUTRAL	3.967643956
6972	NEUTRAL	4.425612486
6973	NEUTRAL	4.321765429
6976	ENTAILMENT	4.902830665
6977	CONTRADICTION	4.051052902
6984	NEUTRAL	4.074438375
6985	NEUTRAL	3.935760058
6986	NEUTRAL	4.048467302
6988	NEUTRAL	4.399075368
6989	NEUTRAL	4.17893293
6990	NEUTRAL	4.091996356
6999	NEUTRAL	4.036084399
7003	NEUTRAL	2.78672541
7010	NEUTRAL	4.111777401
7011	NEUTRAL	4.047208764
7012	NEUTRAL	3.747920428
7014	NEUTRAL	3.749710618
7015	NEUTRAL	4.447189409
7017	NEUTRAL	4.122338565
7023	NEUTRAL	1.527902694
7024	NEUTRAL	2.104928818
7029	NEUTRAL	4.411638246
7030	ENTAILMENT	4.354282604
7031	NEUTRAL	4.348868591
7032	ENTAILMENT	4.342752777
7033	NEUTRAL	4.430912462
7034	ENTAILMENT	4.347774515
7036	NEUTRAL	4.17217091
7037	NEUTRAL	3.976164103
7038	NEUTRAL	4.535155155
7039	NEUTRAL	4.324526092
7041	NEUTRAL	4.038606646
7042	NEUTRAL	3.062100628
7046	NEUTRAL	4.335061398
7047	CONTRADICTION	4.134538647
7048	NEUTRAL	4.456445232
7049	CONTRADICTION	4.464610857
7050	NEUTRAL	4.081822553
7051	CONTRADICTION	4.073759328
7052	ENTAILMENT	4.223559165
7053	CONTRADICTION	3.822024936
7055	NEUTRAL	4.173597269
7057	ENTAILMENT	4.197936407
7059	ENTAILMENT	4.007285431
7062	NEUTRAL	4.261726959
7065	NEUTRAL	3.997510626
7067	NEUTRAL	4.547522801
7068	NEUTRAL	3.126046073
7069	NEUTRAL	3.307617193
7071	NEUTRAL	3.381048085
7072	NEUTRAL	3.203118759
7073	NEUTRAL	4.312224127
7075	NEUTRAL	4.183163654
7076	CONTRADICTION	4.078962594
7078	NEUTRAL	4.150379619
7079	NEUTRAL	4.191554249
7080	NEUTRAL	4.166203782
7089	NEUTRAL	4.43380759
7091	ENTAILMENT	4.212810784
7095	ENTAILMENT	4.330263596
7096	ENTAILMENT	4.316458213
7097	ENTAILMENT	3.96159434
7098	ENTAILMENT	3.946462152
7102	NEUTRAL	3.928996486
7106	NEUTRAL	4.568728912
7107	NEUTRAL	4.447965684
7109	NEUTRAL	4.336978037
7111	CONTRADICTION	4.234004225
7112	NEUTRAL	4.466883569
7113	NEUTRAL	4.378473055
7114	NEUTRAL	4.33866531
7115	ENTAILMENT	4.439988309
7117	NEUTRAL	4.243391151
7122	NEUTRAL	4.246936622
7128	NEUTRAL	4.334312792
7129	NEUTRAL	4.336491378
7130	NEUTRAL	4.318997009
7131	ENTAILMENT	4.385052773
7132	ENTAILMENT	4.32529823
7134	ENTAILMENT	4.131110316
7135	ENTAILMENT	4.1506426
7136	ENTAILMENT	4.159603119
7137	ENTAILMENT	4.353546927
7140	ENTAILMENT	4.195250734
7141	ENTAILMENT	4.24243128
7142	NEUTRAL	4.162513761
7146	NEUTRAL	4.382027318
7147	NEUTRAL	3.860000083
7148	NEUTRAL	3.908903329
7149	NEUTRAL	3.70612002
7151	NEUTRAL	4.14113207
7152	NEUTRAL	4.165325107
7154	CONTRADICTION	4.468844942
7157	NEUTRAL	4.510775936
7158	NEUTRAL	4.312592354
7159	NEUTRAL	4.332686287
7160	CONTRADICTION	4.325116185
7162	NEUTRAL	4.324334739
7163	NEUTRAL	3.800468441
7167	ENTAILMENT	3.374887277
7168	CONTRADICTION	3.332127774
7169	NEUTRAL	4.478752919
7170	NEUTRAL	3.956062929
7171	ENTAILMENT	4.241886698
7172	NEUTRAL	4.004116461
7173	ENTAILMENT	4.417836291
7174	ENTAILMENT	4.394674753
7175	NEUTRAL	3.813282665
7176	CONTRADICTION	4.017533965
7177	ENTAILMENT	4.045893855
7178	NEUTRAL	2.492751013
7179	NEUTRAL	2.869159616
7180	NEUTRAL	2.6994881
7181	NEUTRAL	2.891947367
7182	NEUTRAL	3.715616328
7183	CONTRADICTION	3.699312488
7184	NEUTRAL	4.226905525
7187	NEUTRAL	2.893284903
7188	NEUTRAL	2.755829051
7190	NEUTRAL	2.613472092
7191	NEUTRAL	2.786368561
7192	NEUTRAL	2.759708874
7193	NEUTRAL	4.117034452
7194	NEUTRAL	3.898661259
7195	NEUTRAL	4.053657638
7197	NEUTRAL	2.961012942
7198	NEUTRAL	3.068109001
7199	NEUTRAL	3.011001084
7201	NEUTRAL	3.157161066
7202	NEUTRAL	4.367704246
7203	CONTRADICTION	4.295315196
7206	NEUTRAL	3.922432283
7207	NEUTRAL	4.175210845
7212	NEUTRAL	4.205725014
7215	NEUTRAL	4.487995813
7216	NEUTRAL	3.944116003
7220	NEUTRAL	4.127771196
7223	NEUTRAL	4.481849227
7225	NEUTRAL	4.297142881
7227	NEUTRAL	3.930530935
7231	NEUTRAL	3.685420479
7232	NEUTRAL	4.195672229
7233	ENTAILMENT	4.425770223
7236	NEUTRAL	4.444972294
7238	NEUTRAL	3.2180327
7243	NEUTRAL	4.084840768
7244	NEUTRAL	4.331921131
7245	NEUTRAL	4.369559082
7247	NEUTRAL	4.614743235
7248	NEUTRAL	3.750481721
7249	NEUTRAL	3.222575537
7250	NEUTRAL	3.114993336
7251	NEUTRAL	4.260210094
7253	NEUTRAL	3.770581602
7254	NEUTRAL	3.782921579
7255	NEUTRAL	4.19987606
7256	NEUTRAL	4.216617168
7257	NEUTRAL	4.290687285
7258	CONTRADICTION	4.178963185
7259	NEUTRAL	4.33558581
7260	NEUTRAL	3.876492174
7261	NEUTRAL	3.836226732
7263	NEUTRAL	3.879908352
7264	NEUTRAL	3.945359542
7265	NEUTRAL	3.941607461
7266	NEUTRAL	4.120581474
7272	NEUTRAL	4.185309141
7273	CONTRADICTION	4.208251398
7275	ENTAILMENT	4.335782853
7278	CONTRADICTION	4.463315342
7279	NEUTRAL	4.414220226
7282	NEUTRAL	4.065544055
7283	NEUTRAL	4.133459568
7284	NEUTRAL	4.244655636
7285	NEUTRAL	4.205888699
7286	NEUTRAL	4.122281935
7288	NEUTRAL	4.094645827
7289	NEUTRAL	2.982981235
7290	NEUTRAL	3.07680408
7295	NEUTRAL	4.11114671
7296	NEUTRAL	4.102862911
7297	NEUTRAL	4.122983996
7299	NEUTRAL	4.105109247
7301	NEUTRAL	4.015119808
7303	NEUTRAL	4.094519637
7305	CONTRADICTION	4.326355587
7307	ENTAILMENT	4.450445005
7308	CONTRADICTION	4.424106482
7310	CONTRADICTION	4.386957516
7312	CONTRADICTION	4.334990546
7317	NEUTRAL	4.223822923
7318	NEUTRAL	4.199405692
7321	NEUTRAL	4.147837461
7323	NEUTRAL	4.129490017
7324	NEUTRAL	4.328327822
7325	NEUTRAL	4.312894123
7326	NEUTRAL	4.220550777
7327	ENTAILMENT	4.173427896
7328	NEUTRAL	4.211008699
7329	NEUTRAL	3.935207202
7330	NEUTRAL	4.366446743
7331	ENTAILMENT	4.067145219
7333	NEUTRAL	4.202039131
7336	NEUTRAL	4.198356092
7337	NEUTRAL	4.246084581
7338	NEUTRAL	4.259043354
7339	NEUTRAL	3.986651829
7341	NEUTRAL	3.86923703
7342	NEUTRAL	3.170226376
7345	NEUTRAL	3.767308939
7348	NEUTRAL	4.486118997
7351	NEUTRAL	3.20807223
7354	NEUTRAL	4.002670966
7355	NEUTRAL	3.153434972
7357	NEUTRAL	4.105666241
7360	NEUTRAL	4.115287704
7361	NEUTRAL	3.606978968
7366	NEUTRAL	3.922994966
7369	NEUTRAL	4.262104494
7373	NEUTRAL	3.254977382
7376	NEUTRAL	3.359909982
7377	ENTAILMENT	4.495680985
7378	NEUTRAL	3.754417657
7379	NEUTRAL	4.466420441
7380	CONTRADICTION	4.382842381
7382	NEUTRAL	4.125540634
7384	NEUTRAL	3.316599174
7385	NEUTRAL	4.135999658
7387	NEUTRAL	4.289823866
7393	NEUTRAL	4.096081496
7395	NEUTRAL	4.599837569
7396	CONTRADICTION	4.548953556
7400	NEUTRAL	3.509196526
7401	NEUTRAL	3.863266799
7403	NEUTRAL	3.845610296
7405	NEUTRAL	4.226269921
7406	NEUTRAL	3.334707944
7407	NEUTRAL	3.482728968
7408	NEUTRAL	3.725100482
7409	NEUTRAL	3.921160817
7412	NEUTRAL	3.777761756
7413	NEUTRAL	4.506548316
7415	NEUTRAL	4.572920589
7421	CONTRADICTION	4.422253972
7424	NEUTRAL	4.436726507
7425	NEUTRAL	4.333653139
7426	NEUTRAL	4.160078658
7429	NEUTRAL	4.241564759
7430	NEUTRAL	4.218998227
7431	NEUTRAL	4.178235524
7433	NEUTRAL	4.220611803
7435	NEUTRAL	3.88495569
7436	NEUTRAL	3.961020538
7439	NEUTRAL	2.366712892
7440	NEUTRAL	4.003512663
7442	NEUTRAL	4.264775945
7443	NEUTRAL	4.275894362
7447	NEUTRAL	2.498324703
7449	NEUTRAL	3.810380038
7450	NEUTRAL	3.685281101
7453	NEUTRAL	4.104423477
7456	NEUTRAL	4.109641999
7458	CONTRADICTION	4.346106118
7460	NEUTRAL	4.286649725
7463	NEUTRAL	4.101675743
7465	NEUTRAL	4.034998597
7467	CONTRADICTION	4.297785209
7469	NEUTRAL	4.621237361
7473	NEUTRAL	4.2410525
7478	CONTRADICTION	4.268812212
7480	NEUTRAL	3.673447952
7482	NEUTRAL	4.502700041
7484	NEUTRAL	3.627953128
7488	NEUTRAL	3.880586106
7489	NEUTRAL	4.015284785
7490	NEUTRAL	4.291903414
7494	NEUTRAL	3.918817253
7495	NEUTRAL	4.059416862
7498	NEUTRAL	4.470544369
7500	NEUTRAL	3.858874718
7502	NEUTRAL	3.94967353
7510	NEUTRAL	4.360902403
7512	NEUTRAL	4.165625584
7513	NEUTRAL	4.28334267
7514	NEUTRAL	4.354562394
7515	NEUTRAL	4.210670986
7517	NEUTRAL	4.446746193
7518	CONTRADICTION	4.451385224
7519	NEUTRAL	1.892551715
7520	NEUTRAL	2.885551116
7521	NEUTRAL	4.183065391
7523	NEUTRAL	2.821333639
7524	ENTAILMENT	4.301185096
7528	NEUTRAL	4.04337859
7529	NEUTRAL	3.644704321
7530	NEUTRAL	3.033503227
7531	NEUTRAL	3.268782248
7535	NEUTRAL	4.138744547
7536	NEUTRAL	4.097105496
7538	ENTAILMENT	4.648501622
7540	NEUTRAL	4.526058362
7552	ENTAILMENT	4.501603637
7555	NEUTRAL	4.236150229
7560	NEUTRAL	3.274577934
7562	NEUTRAL	3.24373743
7565	NEUTRAL	3.655802051
7566	NEUTRAL	4.239595627
7568	ENTAILMENT	4.448139454
7570	NEUTRAL	4.257170675
7571	NEUTRAL	3.258305124
7574	NEUTRAL	4.257832914
7575	NEUTRAL	4.185350256
7578	NEUTRAL	2.556295779
7579	NEUTRAL	2.093555435
7584	NEUTRAL	3.22109384
7585	NEUTRAL	4.054969185
7586	ENTAILMENT	4.053046599
7589	NEUTRAL	4.584636081
7591	NEUTRAL	4.150282649
7592	NEUTRAL	4.252163936
7593	CONTRADICTION	4.305014753
7595	NEUTRAL	4.531017264
7596	CONTRADICTION	4.236698948
7597	NEUTRAL	3.629888901
7598	NEUTRAL	4.441277619
7600	NEUTRAL	4.467214041
7601	ENTAILMENT	4.431076923
7602	NEUTRAL	4.485656128
7604	NEUTRAL	3.594701827
7605	ENTAILMENT	4.464747132
7607	NEUTRAL	4.076095393
7610	NEUTRAL	3.653390738
7614	NEUTRAL	4.01697361
7615	NEUTRAL	3.916570659
7617	NEUTRAL	3.739515353
7620	NEUTRAL	3.867117143
7621	NEUTRAL	3.915869374
7623	NEUTRAL	4.22093607
7624	ENTAILMENT	4.46488651
7626	ENTAILMENT	4.595246894
7627	CONTRADICTION	4.549521152
7628	NEUTRAL	4.504901641
7631	NEUTRAL	4.180685108
7632	NEUTRAL	4.458370145
7633	NEUTRAL	4.430180923
7635	NEUTRAL	4.345976825
7637	ENTAILMENT	4.356464035
7640	NEUTRAL	4.307831787
7644	NEUTRAL	4.187085109
7645	NEUTRAL	4.185805626
7646	NEUTRAL	4.139547197
7650	ENTAILMENT	4.252538109
7655	NEUTRAL	4.435010014
7656	NEUTRAL	4.319423675
7661	NEUTRAL	4.163563878
7663	NEUTRAL	4.271011743
7664	NEUTRAL	3.923239589
7671	NEUTRAL	3.728684224
7673	NEUTRAL	2.697110144
7674	NEUTRAL	4.242503943
7676	CONTRADICTION	4.142412846
7679	NEUTRAL	4.409954076
7683	CONTRADICTION	3.869539317
7684	NEUTRAL	4.088827128
7685	NEUTRAL	3.694863001
7686	NEUTRAL	4.317591336
7690	NEUTRAL	4.207707075
7691	NEUTRAL	4.201192003
7693	NEUTRAL	3.871553959
7694	NEUTRAL	4.227633444
7695	NEUTRAL	4.101112285
7696	NEUTRAL	4.086137059
7698	NEUTRAL	4.524840681
7704	NEUTRAL	2.73933334
7705	NEUTRAL	2.13444407
7706	NEUTRAL	4.405386932
7708	NEUTRAL	4.39927241
7709	CONTRADICTION	4.373825232
7710	ENTAILMENT	4.512733949
7713	ENTAILMENT	4.244746399
7715	ENTAILMENT	4.504480146
7717	NEUTRAL	4.606924115
7721	NEUTRAL	4.641097274
7725	NEUTRAL	4.405969009
7727	ENTAILMENT	3.693017473
7730	NEUTRAL	1.870597773
7735	NEUTRAL	4.18649062
7736	CONTRADICTION	4.191467881
7737	NEUTRAL	4.362778702
7738	NEUTRAL	4.172740316
7745	NEUTRAL	3.886556336
7748	NEUTRAL	4.299854154
7749	NEUTRAL	3.750958295
7750	NEUTRAL	3.347026716
7756	NEUTRAL	4.002148622
7758	NEUTRAL	4.246150004
7759	NEUTRAL	4.176644704
7761	NEUTRAL	4.065392006
7762	NEUTRAL	4.218166098
7765	NEUTRAL	4.251710376
7766	NEUTRAL	4.449987308
7767	CONTRADICTION	4.41194648
7770	NEUTRAL	4.393312523
7773	NEUTRAL	3.839099879
7774	NEUTRAL	4.364977199
7775	NEUTRAL	4.313568774
7783	NEUTRAL	3.109772875
7786	NEUTRAL	3.985557494
7788	ENTAILMENT	4.450680836
7789	ENTAILMENT	4.429970692
7791	NEUTRAL	3.886234656
7796	CONTRADICTION	3.887831423
7797	NEUTRAL	4.090893746
7799	NEUTRAL	3.628497709
7800	NEUTRAL	3.816519126
7801	NEUTRAL	3.884512991
7802	NEUTRAL	3.338741108
7803	NEUTRAL	3.915296865
7806	ENTAILMENT	4.322429995
7809	NEUTRAL	3.685640535
7812	ENTAILMENT	3.79439038
7814	NEUTRAL	4.339611734
7815	NEUTRAL	4.236915126
7816	NEUTRAL	4.3070175
7818	NEUTRAL	3.145485267
7824	NEUTRAL	4.264166975
7825	NEUTRAL	4.278811211
7826	NEUTRAL	4.423706708
7827	NEUTRAL	4.392746478
7828	NEUTRAL	4.439198071
7829	NEUTRAL	4.422162433
7830	NEUTRAL	4.423258578
7831	ENTAILMENT	4.428408058
7832	NEUTRAL	2.399242996
7833	ENTAILMENT	4.461786582
7835	ENTAILMENT	4.464836344
7837	ENTAILMENT	4.42719529
7840	NEUTRAL	3.242331498
7842	NEUTRAL	4.10649837
7843	CONTRADICTION	4.100480559
7845	NEUTRAL	3.694522443
7846	NEUTRAL	2.570654148
7848	NEUTRAL	3.420634998
7850	CONTRADICTION	4.355729133
7852	CONTRADICTION	4.310436264
7853	NEUTRAL	4.237191813
7854	CONTRADICTION	4.3739884
7855	NEUTRAL	4.326982141
7856	CONTRADICTION	4.346628462
7857	NEUTRAL	4.345157108
7858	NEUTRAL	4.379616522
7860	NEUTRAL	4.385060013
7862	NEUTRAL	3.786045814
7863	NEUTRAL	3.957349394
7865	NEUTRAL	4.060167796
7870	ENTAILMENT	4.519151016
7871	ENTAILMENT	4.589102376
7873	ENTAILMENT	3.932405941
7874	ENTAILMENT	4.041059592
7879	NEUTRAL	4.227578366
7880	ENTAILMENT	4.367430662
7882	ENTAILMENT	3.948484811
7883	NEUTRAL	3.712745766
7885	NEUTRAL	4.005164251
7886	NEUTRAL	4.083133584
7894	NEUTRAL	4.086716033
7895	NEUTRAL	4.086250578
7897	NEUTRAL	4.092832106
7901	NEUTRAL	4.00649571
7904	NEUTRAL	3.906656476
7905	ENTAILMENT	4.218564579
7907	ENTAILMENT	3.878704376
7908	NEUTRAL	4.133120304
7910	NEUTRAL	3.135323229
7911	NEUTRAL	3.15976063
7913	NEUTRAL	3.113967397
7914	NEUTRAL	3.590628324
7915	NEUTRAL	3.259855864
7916	ENTAILMENT	4.190006095
7918	ENTAILMENT	4.309575173
7919	NEUTRAL	4.057289993
7920	ENTAILMENT	4.266921432
7922	ENTAILMENT	4.209303843
7924	NEUTRAL	4.02868936
7928	CONTRADICTION	4.350282798
7929	NEUTRAL	3.513745052
7930	NEUTRAL	4.040948917
7931	NEUTRAL	4.001829527
7941	NEUTRAL	2.717617427
7942	NEUTRAL	2.461146647
7943	NEUTRAL	4.283865789
7944	NEUTRAL	4.369207147
7945	NEUTRAL	4.277538968
7948	NEUTRAL	4.187344729
7952	NEUTRAL	3.964579714
7955	NEUTRAL	4.01961765
7956	NEUTRAL	4.219315771
7958	NEUTRAL	3.786114339
7960	NEUTRAL	3.873809604
7961	NEUTRAL	4.179218151
7962	NEUTRAL	4.157460217
7965	ENTAILMENT	4.298056724
7968	NEUTRAL	1.601948632
7969	NEUTRAL	3.43648864
7970	ENTAILMENT	4.389964353
7974	NEUTRAL	4.395520329
7975	NEUTRAL	3.57892421
7978	NEUTRAL	4.026215469
7979	NEUTRAL	4.113820746
7982	NEUTRAL	4.247470343
7983	NEUTRAL	4.107157247
7984	NEUTRAL	4.113833417
7988	ENTAILMENT	3.26671563
7991	NEUTRAL	3.486675506
7992	NEUTRAL	4.117321999
7994	NEUTRAL	4.515970927
8000	NEUTRAL	4.232297299
8001	NEUTRAL	4.268341068
8003	NEUTRAL	4.267593497
8004	NEUTRAL	4.264417803
8007	NEUTRAL	2.33467074
8008	NEUTRAL	1.917527879
8009	NEUTRAL	2.322516686
8011	NEUTRAL	4.239412807
8013	NEUTRAL	4.321175595
8015	NEUTRAL	4.262680623
8016	NEUTRAL	4.257538643
8017	NEUTRAL	4.068464007
8019	NEUTRAL	4.269797166
8020	NEUTRAL	4.268845311
8022	NEUTRAL	4.327675668
8023	NEUTRAL	4.257966086
8026	NEUTRAL	4.056593363
8027	NEUTRAL	4.369397983
8030	ENTAILMENT	4.276006071
8033	CONTRADICTION	4.169849843
8034	ENTAILMENT	4.298734736
8035	CONTRADICTION	3.976641194
8036	ENTAILMENT	4.288819002
8042	NEUTRAL	4.258197261
8043	NEUTRAL	4.428810676
8045	NEUTRAL	4.430319266
8046	NEUTRAL	4.155900169
8048	NEUTRAL	4.450052731
8051	NEUTRAL	3.934704511
8052	NEUTRAL	3.966979908
8053	NEUTRAL	3.946869684
8054	NEUTRAL	3.979826455
8056	NEUTRAL	4.121842339
8061	NEUTRAL	3.567565049
8062	NEUTRAL	3.506103322
8063	NEUTRAL	3.460987584
8066	NEUTRAL	3.982313016
8070	NEUTRAL	4.15873789
8074	NEUTRAL	4.275878847
8075	NEUTRAL	4.320037558
8078	NEUTRAL	4.224093662
8080	NEUTRAL	4.239561235
8081	NEUTRAL	4.261091613
8082	NEUTRAL	3.990284185
8083	NEUTRAL	3.632225484
8085	NEUTRAL	4.409150391
8086	NEUTRAL	3.442856576
8087	NEUTRAL	4.182004155
8088	NEUTRAL	4.089517811
8097	NEUTRAL	3.600192899
8098	NEUTRAL	4.335230772
8099	NEUTRAL	3.816924071
8100	NEUTRAL	3.986872144
8101	CONTRADICTION	4.102217739
8102	NEUTRAL	3.934743557
8103	NEUTRAL	4.167382933
8106	NEUTRAL	3.785950913
8107	NEUTRAL	4.081016024
8111	NEUTRAL	4.130869055
8113	NEUTRAL	2.294493087
8114	CONTRADICTION	1.386297056
8115	NEUTRAL	2.188899671
8116	NEUTRAL	2.253725083
8117	NEUTRAL	1.65374791
8118	NEUTRAL	4.359837029
8123	NEUTRAL	3.750210723
8125	NEUTRAL	4.071638924
8128	ENTAILMENT	4.273277214
8131	NEUTRAL	3.299503544
8132	NEUTRAL	3.780388213
8133	NEUTRAL	3.919212372
8135	NEUTRAL	3.793778566
8139	CONTRADICTION	4.250090594
8140	ENTAILMENT	4.934236955
8142	NEUTRAL	4.354461804
8144	NEUTRAL	2.999872323
8146	NEUTRAL	3.86673728
8148	ENTAILMENT	3.964670736
8149	NEUTRAL	1.193154087
8150	NEUTRAL	1.8280357
8151	NEUTRAL	3.851451493
8153	NEUTRAL	1.293956166
8154	NEUTRAL	4.027471679
8160	NEUTRAL	3.989204589
8164	NEUTRAL	3.426548858
8166	NEUTRAL	4.687935453
8167	NEUTRAL	4.655702722
8169	NEUTRAL	4.593573326
8170	NEUTRAL	4.27578679
8171	NEUTRAL	4.666488857
8172	NEUTRAL	4.438475065
8174	NEUTRAL	3.992085494
8176	NEUTRAL	4.006867298
8178	NEUTRAL	4.044847875
8181	NEUTRAL	4.062454988
8182	NEUTRAL	3.946537918
8183	NEUTRAL	3.372343826
8185	NEUTRAL	2.029490524
8188	NEUTRAL	3.525448132
8197	NEUTRAL	3.677823225
8198	NEUTRAL	3.43569685
8202	NEUTRAL	4.556514866
8203	NEUTRAL	4.199238904
8204	NEUTRAL	3.420166958
8205	NEUTRAL	3.511859702
8207	NEUTRAL	3.453252505
8208	NEUTRAL	4.276615041
8209	NEUTRAL	4.313992338
8214	NEUTRAL	2.694794637
8218	NEUTRAL	3.784675826
8221	NEUTRAL	4.565459093
8222	NEUTRAL	3.479027828
8224	NEUTRAL	3.657472775
8226	NEUTRAL	4.358346281
8229	ENTAILMENT	4.434221844
8231	ENTAILMENT	4.315427489
8232	NEUTRAL	4.229503796
8234	ENTAILMENT	4.335140267
8235	NEUTRAL	4.428974619
8236	NEUTRAL	4.398056022
8237	NEUTRAL	3.86528351
8238	NEUTRAL	4.015448729
8239	NEUTRAL	3.555041993
8240	NEUTRAL	3.421036324
8241	NEUTRAL	3.297592336
8242	NEUTRAL	3.435855363
8243	NEUTRAL	3.273812002
8244	NEUTRAL	4.373621467
8245	NEUTRAL	4.385950066
8250	NEUTRAL	3.905272007
8252	NEUTRAL	3.846700236
8253	NEUTRAL	4.310393856
8254	NEUTRAL	4.295500861
8255	NEUTRAL	4.102818951
8256	NEUTRAL	4.561239747
8257	NEUTRAL	4.309375028
8259	NEUTRAL	4.292736061
8260	NEUTRAL	3.940688964
8261	NEUTRAL	4.093884033
8262	NEUTRAL	4.129804198
8265	ENTAILMENT	4.399711231
8268	NEUTRAL	3.918790877
8270	NEUTRAL	4.002045447
8271	ENTAILMENT	3.941156229
8273	NEUTRAL	4.22221426
8275	NEUTRAL	3.902398859
8278	NEUTRAL	2.588376332
8279	NEUTRAL	2.870644933
8280	NEUTRAL	4.102095945
8284	NEUTRAL	4.126345871
8286	NEUTRAL	2.693210669
8287	NEUTRAL	4.027506071
8290	CONTRADICTION	3.937702556
8291	NEUTRAL	4.442484697
8292	NEUTRAL	4.3243637
8293	NEUTRAL	4.252616461
8295	NEUTRAL	4.340016421
8297	NEUTRAL	4.214545378
8298	NEUTRAL	3.471924991
8299	NEUTRAL	3.818349138
8301	NEUTRAL	3.620727979
8302	NEUTRAL	2.51412262
8303	NEUTRAL	3.669145083
8308	CONTRADICTION	4.292421362
8309	ENTAILMENT	4.247180468
8310	ENTAILMENT	4.265321561
8311	NEUTRAL	3.549720296
8315	NEUTRAL	3.428639266
8318	NEUTRAL	3.839411217
